,Year,Semester,Course,Grade,Count,Instructor
34602,2021-22,1,CGS799,18S/9X,1,DEVPRIYA KUMAR(I)
34603,2021-22,1,CHE701A,S,74,NAVEEN TIWARI(I)
34604,2021-22,1,CHE701A,X,6,NAVEEN TIWARI(I)
34605,2021-22,1,CHE699,36S/0X,40,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34606,2021-22,1,CHE699,18S/18X,3,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34607,2021-22,1,CHE699,27S/0X,7,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34608,2021-22,1,CHE699,0S/18X,1,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34609,2021-22,1,CHE699,18S/0X,3,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34610,2021-22,1,CHE699,18S/9X,3,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34611,2021-22,1,CHE699,0S/27X,1,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34612,2021-22,1,CHE699,9S/18X,1,"NAVEEN TIWARI(I), Rahul  Mangal(O)"
34613,2021-22,1,CE697A,S,81,SUPARNO MUKHOPADHYAY(I)
34614,2021-22,1,CE697A,X,10,SUPARNO MUKHOPADHYAY(I)
34615,2021-22,1,AE704A,A,2,RAJESH  KITEY   (I)
34616,2021-22,1,AE704A,C,2,RAJESH  KITEY   (I)
34617,2021-22,1,AE704A,B,1,RAJESH  KITEY   (I)
34618,2021-22,1,EE678A,A,10,SANTANU KUMAR  MISHRA   (I)
34619,2021-22,1,EE678A,B,11,SANTANU KUMAR  MISHRA   (I)
34620,2021-22,1,EE678A,C,9,SANTANU KUMAR  MISHRA   (I)
34621,2021-22,1,EE678A,F,3,SANTANU KUMAR  MISHRA   (I)
34622,2021-22,1,EE678A,D,1,SANTANU KUMAR  MISHRA   (I)
34623,2021-22,1,EE602A,A,9,RAJESH MAHANAND  HEGDE   (I)
34624,2021-22,1,EE602A,A*,1,RAJESH MAHANAND  HEGDE   (I)
34625,2021-22,1,EE602A,B,15,RAJESH MAHANAND  HEGDE   (I)
34626,2021-22,1,EE602A,C,2,RAJESH MAHANAND  HEGDE   (I)
34627,2021-22,1,CHE613A,A,5,YOGESH MORESHWAR  JOSHI (I)
34628,2021-22,1,CHE613A,C,7,YOGESH MORESHWAR  JOSHI (I)
34629,2021-22,1,CHE613A,B,19,YOGESH MORESHWAR  JOSHI (I)
34630,2021-22,1,CHE613A,F,2,YOGESH MORESHWAR  JOSHI (I)
34631,2021-22,1,BSE702A,S,24,Nitin  Mohan(I)
34632,2021-22,1,BSE702A,X,1,Nitin  Mohan(I)
34633,2021-22,1,BSE601A,S,41,SUBRAMANIAM  GANESH   (I)
34634,2021-22,1,BSE601A,X,1,SUBRAMANIAM  GANESH   (I)
34635,2021-22,1,BSE701A,S,26,Nitin  Mohan(I)
34636,2021-22,1,AE686A,B,5,ABHISHEK . (I)
34637,2021-22,1,AE686A,A,7,ABHISHEK . (I)
34638,2021-22,1,AE686A,C,2,ABHISHEK . (I)
34639,2021-22,1,AE686A,F,1,ABHISHEK . (I)
34640,2021-22,1,CE723A,B,2,SUPARNO MUKHOPADHYAY(I)
34641,2021-22,1,CE723A,F,7,SUPARNO MUKHOPADHYAY(I)
34642,2021-22,1,CE723A,A,6,SUPARNO MUKHOPADHYAY(I)
34643,2021-22,1,CE723A,X,1,SUPARNO MUKHOPADHYAY(I)
34644,2021-22,1,CE723A,S,1,SUPARNO MUKHOPADHYAY(I)
34645,2021-22,1,CE723A,D,2,SUPARNO MUKHOPADHYAY(I)
34646,2021-22,1,CE606A,B,3,
34647,2021-22,1,CE606A,C,4,
34648,2021-22,1,CE606A,D,1,
34649,2021-22,1,CE606A,A,1,
34650,2021-22,1,AE667A,A,4,VAIBHAV  KUMAR  ARGHODE (I)
34651,2021-22,1,AE667A,B,4,VAIBHAV  KUMAR  ARGHODE (I)
34652,2021-22,1,AE667A,C,2,VAIBHAV  KUMAR  ARGHODE (I)
34653,2021-22,1,MSE615A,A,13,TANMOY MAITI(I)
34654,2021-22,1,MSE615A,B,16,TANMOY MAITI(I)
34655,2021-22,1,MSE615A,C,13,TANMOY MAITI(I)
34656,2021-22,1,SEE606A,F,5,"SHOBIT OMAR(I), MALAY KUMAR  DAS   (O), RAJU KUMAR GUPTA(O)"
34657,2021-22,1,SEE606A,B,22,"SHOBIT OMAR(I), MALAY KUMAR  DAS   (O), RAJU KUMAR GUPTA(O)"
34658,2021-22,1,SEE606A,C,1,"SHOBIT OMAR(I), MALAY KUMAR  DAS   (O), RAJU KUMAR GUPTA(O)"
34659,2021-22,1,SEE606A,A,6,"SHOBIT OMAR(I), MALAY KUMAR  DAS   (O), RAJU KUMAR GUPTA(O)"
34660,2021-22,1,ME756A,A,8,B  BHATTACHARYA   (I)
34661,2021-22,1,ME756A,B,9,B  BHATTACHARYA   (I)
34662,2021-22,1,ME756A,F,1,B  BHATTACHARYA   (I)
34663,2021-22,1,ME756A,C,2,B  BHATTACHARYA   (I)
34664,2021-22,1,PHY615A,A,3,DEBASHISH  CHOWDHURY (I)
34665,2021-22,1,PHY615A,A*,3,DEBASHISH  CHOWDHURY (I)
34666,2021-22,1,PHY615A,C,1,DEBASHISH  CHOWDHURY (I)
34667,2021-22,1,PHY615A,B,4,DEBASHISH  CHOWDHURY (I)
34668,2021-22,1,PHY615A,F,1,DEBASHISH  CHOWDHURY (I)
34669,2021-22,1,PHY615A,D,1,DEBASHISH  CHOWDHURY (I)
34670,2021-22,1,ME711A,A,2,ARUN KUMAR SAHA (I)
34671,2021-22,1,ME711A,B,1,ARUN KUMAR SAHA (I)
34672,2021-22,1,CS639A,B,5,SUBHAJIT  ROY (I)
34673,2021-22,1,CS639A,A,9,SUBHAJIT  ROY (I)
34674,2021-22,1,CS639A,F,2,SUBHAJIT  ROY (I)
34675,2021-22,1,ME742A,A*,1,P S    GHOSHDASTIDAR (I)
34676,2021-22,1,ME742A,B,6,P S    GHOSHDASTIDAR (I)
34677,2021-22,1,ME742A,A,2,P S    GHOSHDASTIDAR (I)
34678,2021-22,1,ME742A,C,1,P S    GHOSHDASTIDAR (I)
34679,2021-22,1,CE770A,C,11,ONKAR  DIKSHIT   (I)
34680,2021-22,1,CE770A,B,9,ONKAR  DIKSHIT   (I)
34681,2021-22,1,CE770A,A,7,ONKAR  DIKSHIT   (I)
34682,2021-22,1,CE770A,F,2,ONKAR  DIKSHIT   (I)
34683,2021-22,1,AE674A,C,2,Arnab Samanta(I)
34684,2021-22,1,AE674A,D,1,Arnab Samanta(I)
34685,2021-22,1,AE674A,F,1,Arnab Samanta(I)
34686,2021-22,1,AE674A,B,1,Arnab Samanta(I)
34687,2021-22,1,AE674A,A,1,Arnab Samanta(I)
34688,2021-22,1,ME631A,C,9,SACHIN Y  SHINDE (I)
34689,2021-22,1,ME631A,F,4,SACHIN Y  SHINDE (I)
34690,2021-22,1,ME631A,D,5,SACHIN Y  SHINDE (I)
34691,2021-22,1,ME631A,B,39,SACHIN Y  SHINDE (I)
34692,2021-22,1,ME631A,A,10,SACHIN Y  SHINDE (I)
34693,2021-22,1,ME631A,A*,2,SACHIN Y  SHINDE (I)
34694,2021-22,1,CHE677A,A,3,Rahul  Mangal(I)
34695,2021-22,1,CHE677A,C,1,Rahul  Mangal(I)
34696,2021-22,1,CHE677A,B,4,Rahul  Mangal(I)
34697,2021-22,1,IME672A,B,24,FAIZ HAMID(I)
34698,2021-22,1,IME672A,A,12,FAIZ HAMID(I)
34699,2021-22,1,IME672A,C,20,FAIZ HAMID(I)
34700,2021-22,1,IME672A,F,1,FAIZ HAMID(I)
34701,2021-22,1,ME623A,B,9,SUMIT  BASU   (I)
34702,2021-22,1,ME623A,A,16,SUMIT  BASU   (I)
34703,2021-22,1,ME623A,C,2,SUMIT  BASU   (I)
34704,2021-22,1,ME623A,D,1,SUMIT  BASU   (I)
34705,2021-22,1,ME623A,A*,3,SUMIT  BASU   (I)
34706,2021-22,1,AE649A,C,4,Dipak  Giri(I)
34707,2021-22,1,AE649A,A,9,Dipak  Giri(I)
34708,2021-22,1,AE649A,B,10,Dipak  Giri(I)
34709,2021-22,1,AE649A,F,1,Dipak  Giri(I)
34710,2021-22,1,ME721A,A,6,ANURAG GUPTA (I)
34711,2021-22,1,ME681A,C,48,Manjesh Singh(I)
34712,2021-22,1,ME681A,D,18,Manjesh Singh(I)
34713,2021-22,1,ME681A,B,50,Manjesh Singh(I)
34714,2021-22,1,ME681A,A,27,Manjesh Singh(I)
34715,2021-22,1,ME681A,F,18,Manjesh Singh(I)
34716,2021-22,1,ME681A,A*,3,Manjesh Singh(I)
34717,2021-22,1,CS640A,A,7,NITIN  SAXENA (I)
34718,2021-22,1,CS640A,F,2,NITIN  SAXENA (I)
34719,2021-22,1,CS640A,A*,1,NITIN  SAXENA (I)
34720,2021-22,1,CS640A,B,3,NITIN  SAXENA (I)
34721,2021-22,1,CS640A,D,1,NITIN  SAXENA (I)
34722,2021-22,1,CS640A,C,3,NITIN  SAXENA (I)
34723,2021-22,1,BSE631A,A,6,RAMASUBBU   SANKARARAMAKRISHNAN(I)
34724,2021-22,1,BSE631A,D,2,RAMASUBBU   SANKARARAMAKRISHNAN(I)
34725,2021-22,1,BSE631A,C,5,RAMASUBBU   SANKARARAMAKRISHNAN(I)
34726,2021-22,1,BSE631A,E,2,RAMASUBBU   SANKARARAMAKRISHNAN(I)
34727,2021-22,1,BSE631A,F,1,RAMASUBBU   SANKARARAMAKRISHNAN(I)
34728,2021-22,1,BSE631A,B,6,RAMASUBBU   SANKARARAMAKRISHNAN(I)
34729,2021-22,1,BSE631A,A*,1,RAMASUBBU   SANKARARAMAKRISHNAN(I)
34730,2021-22,1,ECO699,9S/0X,3,WASIM AHMAD(I)
34731,2021-22,1,ECO699,18S/0X,11,WASIM AHMAD(I)
34732,2021-22,1,ECO699,27S/0X,7,WASIM AHMAD(I)
34733,2021-22,1,MTH700A,A*,1,DEBASIS SEN(I)
34734,2021-22,1,MTH700A,A,1,DEBASIS SEN(I)
34735,2021-22,1,MTH700A,B,2,DEBASIS SEN(I)
34736,2021-22,1,MTH658A,B,5,MALAY  BANERJEE (I)
34737,2021-22,1,MTH658A,F,1,MALAY  BANERJEE (I)
34738,2021-22,1,MTH658A,D,3,MALAY  BANERJEE (I)
34739,2021-22,1,MTH658A,C,6,MALAY  BANERJEE (I)
34740,2021-22,1,MTH658A,A,3,MALAY  BANERJEE (I)
34741,2021-22,1,MTH755A,C,3,SHARMISHTHA  MITRA   (I)
34742,2021-22,1,MTH755A,D,2,SHARMISHTHA  MITRA   (I)
34743,2021-22,1,MTH755A,A,1,SHARMISHTHA  MITRA   (I)
34744,2021-22,1,MTH755A,B,1,SHARMISHTHA  MITRA   (I)
34745,2021-22,1,CHM621A,D,17,NISANTH N  NAIR (I)
34746,2021-22,1,CHM621A,C,28,NISANTH N  NAIR (I)
34747,2021-22,1,CHM621A,B,12,NISANTH N  NAIR (I)
34748,2021-22,1,CHM621A,F,3,NISANTH N  NAIR (I)
34749,2021-22,1,CHM621A,A,1,NISANTH N  NAIR (I)
34750,2021-22,1,ECO732A,A,7,PRAVEEN KULSHRESHTHA(I)
34751,2021-22,1,ECO732A,C,1,PRAVEEN KULSHRESHTHA(I)
34752,2021-22,1,ECO732A,B,3,PRAVEEN KULSHRESHTHA(I)
34753,2021-22,1,PHY681A,B,14,Nilay Kundu(I)
34754,2021-22,1,PHY681A,C,22,Nilay Kundu(I)
34755,2021-22,1,PHY681A,A,3,Nilay Kundu(I)
34756,2021-22,1,PHY681A,D,16,Nilay Kundu(I)
34757,2021-22,1,PHY681A,F,3,Nilay Kundu(I)
34758,2021-22,1,CHM611A,B,18,ANAND SINGH(I)
34759,2021-22,1,CHM611A,C,1,ANAND SINGH(I)
34760,2021-22,1,CHM611A,A,44,ANAND SINGH(I)
34761,2021-22,1,CHM611A,A*,7,ANAND SINGH(I)
34762,2021-22,1,CHM611A,F,1,ANAND SINGH(I)
34763,2021-22,1,PHY690T,B,5,SATYAJIT  BANERJEE   (I)
34764,2021-22,1,PHY690T,C,2,SATYAJIT  BANERJEE   (I)
34765,2021-22,1,PHY690T,D,2,SATYAJIT  BANERJEE   (I)
34766,2021-22,1,PHY690T,A,2,SATYAJIT  BANERJEE   (I)
34767,2021-22,1,PHY690J,B,3,JOYDEEP  CHAKRABORTTY (I)
34768,2021-22,1,PHY690J,A*,2,JOYDEEP  CHAKRABORTTY (I)
34769,2021-22,1,PHY690J,A,4,JOYDEEP  CHAKRABORTTY (I)
34770,2021-22,1,PHY668A,A,5,ARJUN  BAGCHI (I)
34771,2021-22,1,PHY668A,B,1,ARJUN  BAGCHI (I)
34772,2021-22,1,CHM521A,A,16,Mainak  Sadhukhan(I)
34773,2021-22,1,CHM521A,B,23,Mainak  Sadhukhan(I)
34774,2021-22,1,CHM521A,C,17,Mainak  Sadhukhan(I)
34775,2021-22,1,CHM521A,F,1,Mainak  Sadhukhan(I)
34776,2021-22,1,CHM521A,D,5,Mainak  Sadhukhan(I)
34777,2021-22,1,IME692A,B,14,SHANKAR PRAWESH(I)
34778,2021-22,1,IME692A,A,6,SHANKAR PRAWESH(I)
34779,2021-22,1,IME692A,C,14,SHANKAR PRAWESH(I)
34780,2021-22,1,PHY690G,B,17,ANAND KUMAR  JHA (I)
34781,2021-22,1,PHY690G,F,1,ANAND KUMAR  JHA (I)
34782,2021-22,1,PHY690G,D,4,ANAND KUMAR  JHA (I)
34783,2021-22,1,PHY690G,C,3,ANAND KUMAR  JHA (I)
34784,2021-22,1,PHY690G,A,8,ANAND KUMAR  JHA (I)
34785,2021-22,1,DES633A,C,1,"NACHIKETA  TIWARI (I), B  BHATTACHARYA   (O)"
34786,2021-22,1,DES633A,B,1,"NACHIKETA  TIWARI (I), B  BHATTACHARYA   (O)"
34787,2021-22,1,DES699,18S/0X,1,"JANAKARAJAN  RAMKUMAR   (I), KOUMUDI  PATIL (O)"
34788,2021-22,1,DES699,27S/0X,1,"JANAKARAJAN  RAMKUMAR   (I), KOUMUDI  PATIL (O)"
34789,2021-22,1,DES699,36S/0X,16,"JANAKARAJAN  RAMKUMAR   (I), KOUMUDI  PATIL (O)"
34790,2021-22,1,CE610A,C,2,Tushar Apurv(I)
34791,2021-22,1,CE610A,B,11,Tushar Apurv(I)
34792,2021-22,1,CE610A,A,4,Tushar Apurv(I)
34793,2021-22,1,BSE642A,B,4,SARAVANAN MATHESHWARAN(I)
34794,2021-22,1,BSE642A,C,5,SARAVANAN MATHESHWARAN(I)
34795,2021-22,1,BSE642A,D,1,SARAVANAN MATHESHWARAN(I)
34796,2021-22,1,BSE642A,A,13,SARAVANAN MATHESHWARAN(I)
34797,2021-22,1,AE614A,B,8,Navrose (I)
34798,2021-22,1,AE614A,A,7,Navrose (I)
34799,2021-22,1,AE614A,C,1,Navrose (I)
34800,2021-22,1,CHM600A,A,1,Mainak  Sadhukhan(I)
34801,2021-22,1,CHM600A,C,3,Mainak  Sadhukhan(I)
34802,2021-22,1,CHM600A,D,2,Mainak  Sadhukhan(I)
34803,2021-22,1,CHM600A,B,2,Mainak  Sadhukhan(I)
34804,2021-22,1,CHM600A,F,1,Mainak  Sadhukhan(I)
34805,2021-22,1,CHE633A,B,10,GOUTAM  DEO (I)
34806,2021-22,1,CHE633A,C,3,GOUTAM  DEO (I)
34807,2021-22,1,CHE633A,A,10,GOUTAM  DEO (I)
34808,2021-22,1,CHE633A,D,6,GOUTAM  DEO (I)
34809,2021-22,1,CHE633A,F,2,GOUTAM  DEO (I)
34810,2021-22,1,CS698Q,A,5,RAJAT  MITTAL (I)
34811,2021-22,1,CS698Q,B,1,RAJAT  MITTAL (I)
34812,2021-22,1,ART703A,A,5,SATYAKI  ROY (I)
34813,2021-22,1,CHM682A,F,1,ASHIS KUMAR PATRA(I)
34814,2021-22,1,CHM682A,B,3,ASHIS KUMAR PATRA(I)
34815,2021-22,1,CHM682A,A,11,ASHIS KUMAR PATRA(I)
34816,2021-22,1,CHM685A,D,1,Arnab  Ghosh(I)
34817,2021-22,1,CHM685A,B,3,Arnab  Ghosh(I)
34818,2021-22,1,CHM685A,A,2,Arnab  Ghosh(I)
34819,2021-22,1,CE451A,D,13,"Bipin  Gupta(I), Jagdish  Sahoo(O)"
34820,2021-22,1,CE451A,B,30,"Bipin  Gupta(I), Jagdish  Sahoo(O)"
34821,2021-22,1,CE451A,C,20,"Bipin  Gupta(I), Jagdish  Sahoo(O)"
34822,2021-22,1,CE451A,A*,1,"Bipin  Gupta(I), Jagdish  Sahoo(O)"
34823,2021-22,1,CE451A,A,9,"Bipin  Gupta(I), Jagdish  Sahoo(O)"
34824,2021-22,1,CS698T,B,23,Priyanka Bagade(I)
34825,2021-22,1,CS698T,C,11,Priyanka Bagade(I)
34826,2021-22,1,CS698T,A,14,Priyanka Bagade(I)
34827,2021-22,1,CS698T,A*,3,Priyanka Bagade(I)
34828,2021-22,1,CS698T,D,1,Priyanka Bagade(I)
34829,2021-22,1,CS698T,F,1,Priyanka Bagade(I)
34830,2021-22,1,ME649A,A,7,K  MURALIDHAR (I)
34831,2021-22,1,ME649A,D,3,K  MURALIDHAR (I)
34832,2021-22,1,ME649A,A*,1,K  MURALIDHAR (I)
34833,2021-22,1,ME649A,C,3,K  MURALIDHAR (I)
34834,2021-22,1,ME649A,B,13,K  MURALIDHAR (I)
34835,2021-22,1,ME649A,F,1,K  MURALIDHAR (I)
34836,2021-22,1,MTH409A,B,33,B V R  KUMAR (I)
34837,2021-22,1,MTH409A,A,17,B V R  KUMAR (I)
34838,2021-22,1,MTH409A,F,5,B V R  KUMAR (I)
34839,2021-22,1,MTH409A,D,6,B V R  KUMAR (I)
34840,2021-22,1,MTH409A,C,42,B V R  KUMAR (I)
34841,2021-22,1,CE616A,A,11,RAJESH  SRIVASTAVA (I)
34842,2021-22,1,CE616A,C,8,RAJESH  SRIVASTAVA (I)
34843,2021-22,1,CE616A,D,5,RAJESH  SRIVASTAVA (I)
34844,2021-22,1,CE616A,B,9,RAJESH  SRIVASTAVA (I)
34845,2021-22,1,CGS609A,C,15,Sharika KM(I)
34846,2021-22,1,CGS609A,A,12,Sharika KM(I)
34847,2021-22,1,CGS609A,B,15,Sharika KM(I)
34848,2021-22,1,PHY556A,A,2,SAURABH MANI  TRIPATHI   (I)
34849,2021-22,1,PHY556A,F,1,SAURABH MANI  TRIPATHI   (I)
34850,2021-22,1,PHY556A,B,3,SAURABH MANI  TRIPATHI   (I)
34851,2021-22,1,PHY556A,C,1,SAURABH MANI  TRIPATHI   (I)
34852,2021-22,1,MSE497A,A,4,KAUSTUBH NARHAR KULKARNI(I)
34853,2021-22,1,MSE497A,B,1,KAUSTUBH NARHAR KULKARNI(I)
34854,2021-22,1,MBA713A,B,5,
34855,2021-22,1,MBA713A,C,7,
34856,2021-22,1,MBA713A,A,2,
34857,2021-22,1,MTH511A,B,52,Dootika  Vats(I)
34858,2021-22,1,MTH511A,A,27,Dootika  Vats(I)
34859,2021-22,1,MTH511A,C,30,Dootika  Vats(I)
34860,2021-22,1,MTH511A,D,13,Dootika  Vats(I)
34861,2021-22,1,MSE694A,C,11,"KRISHANU  BISWAS (I), NILESH PRAKASH GURAO(O)"
34862,2021-22,1,MSE694A,B,27,"KRISHANU  BISWAS (I), NILESH PRAKASH GURAO(O)"
34863,2021-22,1,MSE694A,D,3,"KRISHANU  BISWAS (I), NILESH PRAKASH GURAO(O)"
34864,2021-22,1,MSE694A,A,12,"KRISHANU  BISWAS (I), NILESH PRAKASH GURAO(O)"
34865,2021-22,1,MSE694A,A*,2,"KRISHANU  BISWAS (I), NILESH PRAKASH GURAO(O)"
34866,2021-22,1,BSE412A,A,15,"Santosh Misra(I), MAINAK  DAS (O), ASHOK  KUMAR (O)"
34867,2021-22,1,BSE412A,B,14,"Santosh Misra(I), MAINAK  DAS (O), ASHOK  KUMAR (O)"
34868,2021-22,1,BSE412A,C,2,"Santosh Misra(I), MAINAK  DAS (O), ASHOK  KUMAR (O)"
34869,2021-22,1,MSE670A,B,21,KAUSTUBH NARHAR KULKARNI(I)
34870,2021-22,1,MSE670A,A,8,KAUSTUBH NARHAR KULKARNI(I)
34871,2021-22,1,MSE670A,C,5,KAUSTUBH NARHAR KULKARNI(I)
34872,2021-22,1,PE101A,S,1081,Pingala Admin Not Offered(I)
34873,2021-22,1,PE101A,X,134,Pingala Admin Not Offered(I)
34874,2021-22,1,IME602A,B,33,AVIJIT KHANRA(I)
34875,2021-22,1,IME602A,A,20,AVIJIT KHANRA(I)
34876,2021-22,1,IME602A,C,5,AVIJIT KHANRA(I)
34877,2021-22,1,IME602A,S,1,AVIJIT KHANRA(I)
34878,2021-22,1,IME602A,D,5,AVIJIT KHANRA(I)
34879,2021-22,1,IME602A,F,2,AVIJIT KHANRA(I)
34880,2021-22,1,CHM646A,A,30,Ritika  Gautam(I)
34881,2021-22,1,CHM646A,B,2,Ritika  Gautam(I)
34882,2021-22,1,CHM646A,A*,26,Ritika  Gautam(I)
34883,2021-22,1,CHM646A,F,1,Ritika  Gautam(I)
34884,2021-22,1,CE653B,D,1,
34885,2021-22,1,CE653B,B,5,
34886,2021-22,1,CE653B,C,6,
34887,2021-22,1,CE653B,A,3,
34888,2021-22,1,CE653B,E,1,
34889,2021-22,1,CHM305A,A*,18,M L N  RAO (I)
34890,2021-22,1,CHM305A,B,5,M L N  RAO (I)
34891,2021-22,1,CHM305A,A,20,M L N  RAO (I)
34892,2021-22,1,CHM681A,B,4,R  GURUNATH (I)
34893,2021-22,1,CHM681A,A,2,R  GURUNATH (I)
34894,2021-22,1,CHM681A,A*,5,R  GURUNATH (I)
34895,2021-22,1,CHM681A,F,1,R  GURUNATH (I)
34896,2021-22,1,CHM423A,C,7,"Vishal  (I), PRATIK  SEN (O)"
34897,2021-22,1,CHM423A,B,27,"Vishal  (I), PRATIK  SEN (O)"
34898,2021-22,1,CHM423A,A,30,"Vishal  (I), PRATIK  SEN (O)"
34899,2021-22,1,CHM423A,A*,1,"Vishal  (I), PRATIK  SEN (O)"
34900,2021-22,1,MBA712A,A,7,
34901,2021-22,1,MBA712A,B,8,
34902,2021-22,1,MBA712A,C,1,
34903,2021-22,1,BSE301A,S,47,"Nitin  Mohan(I), Dibyendu Kumar Das  (O)"
34904,2021-22,1,ME641A,C,16,SANTANU  DE (I)
34905,2021-22,1,ME641A,B,24,SANTANU  DE (I)
34906,2021-22,1,ME641A,A,40,SANTANU  DE (I)
34907,2021-22,1,ME641A,A*,1,SANTANU  DE (I)
34908,2021-22,1,CS656A,A,5,SUNIL EASAW  SIMON (I)
34909,2021-22,1,CS656A,B,7,SUNIL EASAW  SIMON (I)
34910,2021-22,1,CS656A,C,2,SUNIL EASAW  SIMON (I)
34911,2021-22,1,CHM361A,S,25,ANAND SINGH(I)
34912,2021-22,1,IME636A,A,1,SRI VANAMALLA V(I)
34913,2021-22,1,IME636A,B,3,SRI VANAMALLA V(I)
34914,2021-22,1,IME636A,D,1,SRI VANAMALLA V(I)
34915,2021-22,1,IME636A,C,1,SRI VANAMALLA V(I)
34916,2021-22,1,IME636A,S,2,SRI VANAMALLA V(I)
34917,2021-22,1,CHE497A,A,11,Rahul  Mangal(I)
34918,2021-22,1,CHE497A,B,4,Rahul  Mangal(I)
34919,2021-22,1,MSE659A,C,3,ANISH UPADHYAYA (I)
34920,2021-22,1,MSE659A,D,1,ANISH UPADHYAYA (I)
34921,2021-22,1,MSE659A,A,6,ANISH UPADHYAYA (I)
34922,2021-22,1,MSE659A,B,3,ANISH UPADHYAYA (I)
34923,2021-22,1,MSE659A,A*,1,ANISH UPADHYAYA (I)
34924,2021-22,1,BSE498A,A,2,JONAKI  SEN (I)
34925,2021-22,1,SEE607A,C,10,ANANDH SUBRAMANIAM (I)
34926,2021-22,1,SEE607A,D,3,ANANDH SUBRAMANIAM (I)
34927,2021-22,1,SEE607A,B,7,ANANDH SUBRAMANIAM (I)
34928,2021-22,1,SEE607A,A,5,ANANDH SUBRAMANIAM (I)
34929,2021-22,1,SEE607A,F,1,ANANDH SUBRAMANIAM (I)
34930,2021-22,1,SEE607A,A*,1,ANANDH SUBRAMANIAM (I)
34931,2021-22,1,MSE201A,D,24,KALLOL MONDAL (I)
34932,2021-22,1,MSE201A,B,34,KALLOL MONDAL (I)
34933,2021-22,1,MSE201A,C,31,KALLOL MONDAL (I)
34934,2021-22,1,MSE201A,A,3,KALLOL MONDAL (I)
34935,2021-22,1,MSE201A,F,2,KALLOL MONDAL (I)
34936,2021-22,1,CHE352A,C,17,RAGHVENDRA  SINGH (I)
34937,2021-22,1,CHE352A,A,21,RAGHVENDRA  SINGH (I)
34938,2021-22,1,CHE352A,B,49,RAGHVENDRA  SINGH (I)
34939,2021-22,1,CHE352A,D,2,RAGHVENDRA  SINGH (I)
34940,2021-22,1,CHE352A,A*,2,RAGHVENDRA  SINGH (I)
34941,2021-22,1,ES412A,D,3,RAJIV  SINHA (I)
34942,2021-22,1,ES412A,C,9,RAJIV  SINHA (I)
34943,2021-22,1,ES412A,A,2,RAJIV  SINHA (I)
34944,2021-22,1,ES412A,A*,3,RAJIV  SINHA (I)
34945,2021-22,1,ES412A,B,4,RAJIV  SINHA (I)
34946,2021-22,1,PHY101A,F,44,Y N  MOHAPATRA   (I)
34947,2021-22,1,PHY101A,B,978,Y N  MOHAPATRA   (I)
34948,2021-22,1,PHY101A,C,250,Y N  MOHAPATRA   (I)
34949,2021-22,1,PHY101A,A,451,Y N  MOHAPATRA   (I)
34950,2021-22,1,PHY101A,D,7,Y N  MOHAPATRA   (I)
34951,2021-22,1,CHM650A,A,6,AMALENDU CHANDRA (I)
34952,2021-22,1,CHM650A,B,4,AMALENDU CHANDRA (I)
34953,2021-22,1,CHM650A,F,1,AMALENDU CHANDRA (I)
34954,2021-22,1,CHM650A,C,1,AMALENDU CHANDRA (I)
34955,2021-22,1,CHM491A,A,2,THIRUVANCHERIL G GOPAKUMAR(I)
34956,2021-22,1,CHM491A,C,1,THIRUVANCHERIL G GOPAKUMAR(I)
34957,2021-22,1,ME621A,D,10,BASANT LAL SHARMA (I)
34958,2021-22,1,ME621A,C,30,BASANT LAL SHARMA (I)
34959,2021-22,1,ME621A,A,9,BASANT LAL SHARMA (I)
34960,2021-22,1,ME621A,E,1,BASANT LAL SHARMA (I)
34961,2021-22,1,ME621A,B,15,BASANT LAL SHARMA (I)
34962,2021-22,1,ME621A,F,1,BASANT LAL SHARMA (I)
34963,2021-22,1,AE201A,B,19,"ABHISHEK . (I), DEBOPAM  DAS   (O)"
34964,2021-22,1,AE201A,A,29,"ABHISHEK . (I), DEBOPAM  DAS   (O)"
34965,2021-22,1,AE201A,C,14,"ABHISHEK . (I), DEBOPAM  DAS   (O)"
34966,2021-22,1,AE201A,D,8,"ABHISHEK . (I), DEBOPAM  DAS   (O)"
34967,2021-22,1,AE201A,F,4,"ABHISHEK . (I), DEBOPAM  DAS   (O)"
34968,2021-22,1,EE610A,F,1,Imon Mondal(I)
34969,2021-22,1,EE610A,D,9,Imon Mondal(I)
34970,2021-22,1,EE610A,B,24,Imon Mondal(I)
34971,2021-22,1,EE610A,C,6,Imon Mondal(I)
34972,2021-22,1,EE610A,A,10,Imon Mondal(I)
34973,2021-22,1,EE610A,E,2,Imon Mondal(I)
34974,2021-22,1,CHE453P,A,1,Dipin Pillai(I)
34975,2021-22,1,ME625A,B,16,SHAKTI SINGH  GUPTA (I)
34976,2021-22,1,ME625A,C,25,SHAKTI SINGH  GUPTA (I)
34977,2021-22,1,ME625A,D,15,SHAKTI SINGH  GUPTA (I)
34978,2021-22,1,ME625A,F,4,SHAKTI SINGH  GUPTA (I)
